package	version	path	kind	mode	bytes	sha256	linkTarget	finalDisposition	collisionPolicy
ncurses	6.6-2	usr/lib/terminfo/64/dmd-34	data	644	632	ce3f1c82acfbe17fc1e610ca28bdd3590be53cf471f3225e82023c56e3d81708		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dmd1	data	644	547	d4322330f7beda220c9e71b7a27f50a74d0ba1784378db79486d19a5cfdf17b4		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dmdt80	data	644	974	6227c8eebb4d611562c575b825cfebc15145b4f9b123dd832c47cea33e47cdfd		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dmdt80w	data	644	1024	92455854f307caf02acdbb610a7edc56ea75bba03abf9406a41f51f507fe6659		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dmterm	data	644	488	e8c0404c084333641f33dd0011a8e39e0b65816344de77aae7fee6f73fa838a7		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/domterm	data	644	3493	cd99c8ca85419ff96c334f3504915451b516af9d0a2354496938082c4a118d0d		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dp3360	data	644	371	9fc887068b2cd8ab3376b849654e9f0c4abb4863ba3ce6ae3bac3ce1946e6087		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dp8242	data	644	547	145a4824d49444395902fbbb93dfe31406a8e95bd82b0469ab31784746f621e6		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/ds40	data	644	524	cd622526fe5258b18cdbe5f81f3a99fa83d5b3f4a16320777da8889d90862cc8		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/ds40-2	data	644	524	cd622526fe5258b18cdbe5f81f3a99fa83d5b3f4a16320777da8889d90862cc8		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dt-100	data	644	654	3877f5009fbbfce74dc7cc607622c878cc9710ce19b9c290c63336202ca002a7		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dt-100w	data	644	668	03f5c72689a0d3a6a63baf3d01623e6e09f7a7bf92e440b33b0c8c6b50ffd654		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dt100	data	644	654	3877f5009fbbfce74dc7cc607622c878cc9710ce19b9c290c63336202ca002a7		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dt100w	data	644	668	03f5c72689a0d3a6a63baf3d01623e6e09f7a7bf92e440b33b0c8c6b50ffd654		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dt110	data	644	710	8ad5455fcb6e59d29d9349362bacb89e3c5443690909516d7372714bc7bf767d		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dt80	data	644	974	6227c8eebb4d611562c575b825cfebc15145b4f9b123dd832c47cea33e47cdfd		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dt80-sas	data	644	580	56ebdd30af2825b2a2dfc11ca305b1b39251b8bf8827fa1edc575320fa7a83d1		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dt80w	data	644	1024	92455854f307caf02acdbb610a7edc56ea75bba03abf9406a41f51f507fe6659		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dtc300s	data	644	354	a92449bf2e5352977f71c8c411e8561098e31691d6222f2a2e35035c68687ab4		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dtc382	data	644	396	d11a5a4f1adb5ff9a5d08b2c8a0424aff10ced87e9b342c1c348dfd4a468bf82		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dtterm	data	644	1557	60bd664c84b2b655c19fe89490a891eca8153c8ce816608c8a168d134d676b42		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dumb	data	644	308	123c85a2812a517d967db5f31660db0e6aded4a0b95ed943c5ab435368e7a25c		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dumb-emacs-ansi	data	644	898	191cffac59d5b3df5fa0bfd0a4f22453c49473bb8462088cec746a24d44e1325		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dvtm	data	644	1715	ed874addc9569872d0c367750d0503b519f7606dee3108afa46d3ece6b54cb5f		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dvtm-256color	data	644	1875	6a4e1b2af1c2e9e26d5c6d49bc5de87a665c7f8c3e20f6c0c6f3228894768a48		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dw	data	644	354	e8fea9e1f97bae312961c41347d369c87d90cec8aba4a36918299ed1c9b76ed0		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dw1	data	644	338	29af98d9c82bddb8273ac0bcc90382cecefd67917940a8baa8d5d553440fad22		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dw2	data	644	354	e8fea9e1f97bae312961c41347d369c87d90cec8aba4a36918299ed1c9b76ed0		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dw3	data	644	473	b0518ccc6e8a52f6571a20678d027cf93979bb27ae2df2f668cd87cb9185f588		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dw4	data	644	373	06246ec9f0873add1dec5e35327eb41594e7c8be3cab7345f1336ff3e50bd9c1		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dwk	data	644	542	8d95bdeb698ccfcf789d6496f03b138c398141399962094043e0df5ffd933740		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/64/dwk-vt	data	644	542	8d95bdeb698ccfcf789d6496f03b138c398141399962094043e0df5ffd933740		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/ecma+color	data	644	871	f0dc1e32edab7d61d23ad62c6766c1f7351602524a91d3ad08d99ccb47ef6d40		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/ecma+index	data	644	292	626f1e452bae5621cffacf1c4dc58213a38fa4cedd283f5652d216f499baa2f7		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/ecma+italics	data	644	697	742257d00bbd0f44c6135fd461fa20095d00e98f6f48b6b5b96728545b76d7bb		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/ecma+sgr	data	644	1057	48cda27222fb47c201866aff4e14fdedce6f96095f3393faeadb673ca75960a5		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/ecma+standout	data	644	143	03d7cdecc7bbd98d117d8f60d21abd229f7575eefdcf3241605a4a131db0d8a6		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/ecma+strikeout	data	644	97	5c2a214d4ae7a30bb39fa9e7225d48c675e2fbca430fffea482096a6f87b0f69		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/ecma+underline	data	644	147	c887840579934bba4015f67ab6771eca1087587632330de8abe1680e2737f9c0		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/elks	data	644	417	24f98deefaccce09eebbbac6503d4cac41b9cdde5b601db4e43d35336993285e		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/elks-ansi	data	644	429	e593781c3c4e2f470056268ae5d935d1437b7db356428b3d66e542a71f19b04e		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/elks-glasstty	data	644	385	3610f05b2c4250483672fad3df207353444f1a3cfa4b0c01e8d0a48dfae12f16		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/elks-vt52	data	644	419	cbaf5c01f91ff55ed6a1e5a6558f110bf440716aa455385a358c1319e4c21ed6		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/emots	data	644	1142	0a6069347374646d1f8391184445c8d4f4edc159851acaae755bdc641000d4a7		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/emu	data	644	1323	5424bca953abfc3180eb41ea50d7fd1c1cad640e2753004f6d126f65e622612e		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/emu-220	data	644	1292	806d107842b61833c9fee825660ba4153921f08b45f32cb25ae3f6ec3d67209e		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/emx-base	data	644	1556	ad0b6433b602a00ffe6ed268a596ff5ae4aacec61ccb79b7dafc07d0a72e809d		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/env230	data	644	1008	3ff30808043138dd6f7779bcec570d27fb9356bfe1f1a17304e617a8740bb94b		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/envision230	data	644	1008	3ff30808043138dd6f7779bcec570d27fb9356bfe1f1a17304e617a8740bb94b		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/ep40	data	644	370	85a9ef104639c394bf405e2e93977731ef2d59c527f8b5c9745c488912e979f1		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/ep4000	data	644	370	85a9ef104639c394bf405e2e93977731ef2d59c527f8b5c9745c488912e979f1		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/ep4080	data	644	370	2fb0dd5c96705dc26be4ba7eb5d7a579b302577b4fdb45d7c739362ac04117f5		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/ep48	data	644	370	2fb0dd5c96705dc26be4ba7eb5d7a579b302577b4fdb45d7c739362ac04117f5		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/ergo4000	data	644	638	e4b8db38aa0319bcb25375b598dbf7342056d6ded653933a2898b8b53c91bedf		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/esprit	data	644	482	dc8736a2a7404a91195e33e6b028206f965f300db87ca72e7611286c429e31d7		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/esprit-am	data	644	496	621ec12f3bf842f5562998fb57d07af7626e40968e75e9af963a311090c376e7		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/eterm	data	644	908	d350f0814c63ce6d8d94f961919278c088e1c92879d452e402059a73c68e8fc9		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/eterm-color	data	644	1271	82a89280e12736ccf61b08be0856ae860c3fd3503e5d46a865cbdca3eefb9f70		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/ex155	data	644	554	a0ee3a364f22a76b07031e4f4a454f9b00e7e19f37121b32db68d5c2f3220020		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/excel62	data	644	1004	7ff5dbe7632750e8bdbf027aad2cdf486e5e8de496206877d8e03108f565b943		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/excel62-rv	data	644	1043	347bf426685a80f1659a3f88609acee63c09b1e5495c406f4610d11ada47bbfa		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/excel62-w	data	644	1056	f7d6f2b88041ec3420eb856012a212caf030a18c9a2628a6d5c38801a1d3c4b6		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/excel64	data	644	1004	7ff5dbe7632750e8bdbf027aad2cdf486e5e8de496206877d8e03108f565b943		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/excel64-rv	data	644	1043	347bf426685a80f1659a3f88609acee63c09b1e5495c406f4610d11ada47bbfa		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/excel64-w	data	644	1056	f7d6f2b88041ec3420eb856012a212caf030a18c9a2628a6d5c38801a1d3c4b6		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/65/exec80	data	644	1223	e7963d1dc46c6f30f099709b3874ef74abfbac4623da2053dfb7fdb0f9c7ea17		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/f100	data	644	653	7001f539d83be8e2b834fbda957d50345ec993f4494880b264fed91e8c89ca89		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/f100-rv	data	644	659	3ecc4a04b3201e5171ef4d87e5c4c757aa93821509bc0e8c9eac55a77b7f91f2		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/f110	data	644	668	7dd650b95ee6ae7a833d312e7d054f8ab530b8a4b99b3a05ccdf92842909d246		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/f110-14	data	644	665	4615e6f68f062d3ab3a120001cc140008315ee2d2c0d73e59a197dc395172aa1		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/f110-14w	data	644	673	d4019910d0a0e98f94d954dce1e4e41a69f15edd35bd03b1d54b8c6936e4647b		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/f110-w	data	644	670	606fb6da282a09bc2223008683be56dd6ae830be4c3c5c01a5806f6075ee9931		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/f1720	data	644	423	4fab9acc086763c73b0bc037a99f0782971954dc63ca3e23d8289f4981aca6f9		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/f1720a	data	644	423	4fab9acc086763c73b0bc037a99f0782971954dc63ca3e23d8289f4981aca6f9		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/f200	data	644	679	b0401af6a7d2ea50b82a9e8b061577587ab39be7452751b971cda893b7c21dfb		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/f200-w	data	644	681	6eb4c78e90f34c59b4ba34e0bb21fcf1a633142801406acc57ccb334d37c2085		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/f200vi	data	644	677	f4a4490aaf49cc6a0df887b92651cc0166cd624d5c7bcf9dd0c34954bf41f271		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/f200vi-w	data	644	691	d7c4f2d51329643732f667511054e5e54e151c30e8e121ed1035b5a5db93b284		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/falco	data	644	460	1046e05a70e3d2437ff081699616a6745df5fb37dd0d45d042bf67b8b2286a22		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/falco-p	data	644	513	e3f282e088c9eafd5c6936c959cef1d089863ef926f0ee4cc47ba5d7d052c72c		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/fbterm	data	644	1754	478598b283c99ca0cd5d5776f098a312be5ab2e12ac95d71c20f33a05290f859		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/fenix	data	644	615	e3f846175929cb3a99c9bead78050985a1b2731a273b1e1ecb2afb85a79bdf1f		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/fenixw	data	644	631	ac0ef601cf990547872d43a1cd4900b78d1c5dfef2522e077e9bff7139845334		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/fixterm	data	644	554	ee5016ffe98fa957b896377443a6daeac739c0781901aa75eb15e986a3a460d0		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/foot	data	644	3787	0a9cdd834be33b5ce0614dfdfab6de58a8e0da312b11138b4264febef20b6107		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/foot+base	data	644	3501	d4d9c01ad03a97ca91dce080a1cb38079b802e42b9d6778eaa11fa65d157c756		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/foot-direct	data	644	3764	a8eea2e2c529ce3b1da79955976b34f274aba0a3c8a3d663faf3d384f07acb00		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/fortune	data	644	650	438a4c75f3be39ee7ce1ce2a04e9466309ea29383e744158af1b61c7877a01d6		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/fos	data	644	650	438a4c75f3be39ee7ce1ce2a04e9466309ea29383e744158af1b61c7877a01d6		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/fox	data	644	445	8d7ed3509f892a570f5f56f63c485494cc124c901f832fb016e1ba23ca68b549		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/freedom	data	644	653	7001f539d83be8e2b834fbda957d50345ec993f4494880b264fed91e8c89ca89		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/freedom-rv	data	644	659	3ecc4a04b3201e5171ef4d87e5c4c757aa93821509bc0e8c9eac55a77b7f91f2		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/freedom100	data	644	653	7001f539d83be8e2b834fbda957d50345ec993f4494880b264fed91e8c89ca89		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/freedom110	data	644	668	7dd650b95ee6ae7a833d312e7d054f8ab530b8a4b99b3a05ccdf92842909d246		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/66/freedom200	data	644	679	b0401af6a7d2ea50b82a9e8b061577587ab39be7452751b971cda893b7c21dfb		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gator	data	644	544	f1538bf794c070361bec2399a5b29b0d4b8544d9210f3265bcb6405fb87c7c37		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gator-52	data	644	409	b473f70a6090b51b488a127cc627e7a89a507af4372fbad1b54b28701b4958b0		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gator-52t	data	644	421	24e1f9af15319ebc60b56d95b43a0de89a47ef26028856fd1786f82152eeba57		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gator-t	data	644	558	05ad356a0aa1ae137fc6fadeacdcba29c7339cb990fe0a3d01e747aa284d16da		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/ghostty	data	644	3753	52ec0b37f96bc5a9f155dd988b48d9a3d23b382a0bf3abc7236ecdc40feaa8a3		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gigi	data	644	615	01d44aaf573f8474c8b90378709815734e2f64a9477e78d0b214ba5d4126d246		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/glasstty	data	644	407	dd2b0b9bf2361ef1b12473294126624a74beb5898a17f278763d2bec38a03691		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gnome	data	644	3029	9054b3a9afffd27c0fb4748f1181703168c8f0d0ce4dd0fa83af850a8672c2ab		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gnome+pcfkeys	data	644	2064	37169d2474d04ffc2b21795ed9025ff99896163d5cdd4a1a7ee594f6ed1a7f2a		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gnome-2007	data	644	2979	d3e8a85b056a3b7a1eaf31e12e6037db9641d63895abd01c833d1936707e33ed		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gnome-2008	data	644	3017	ac6cc127bb0586e87b8b6ae4dd96f7f62d91aa45025fc68e28ed2c2725a7d59a		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gnome-2012	data	644	3039	b0ded1f4e984bf8ee9a261d43133c4bb9e79db825c4045b5170275b693f48a56		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gnome-256color	data	644	3299	7c411676c7c6aa80510f711598786df0ef9ad986bbe9496b71d41da73734dab4		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gnome-fc5	data	644	2927	7a82ee5e298574ea95c9e030a06c9ddfade14c9e9f36c0d6ba7d424704d07c82		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gnome-rh62	data	644	1524	8f166485c27519fc248e929e4883935f237ffcd034b70a9c2ce55902d668392d		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gnome-rh72	data	644	1618	cc587e16e8834fb93def4268a8f2b36badf7b1c7419adee14e78251d90e73ef0		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gnome-rh80	data	644	1653	8deaf30621274dbedbc6de43acfceb62958750341cb4482b25f18df9c81b5cbc		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gnome-rh90	data	644	2939	96f9fa938ea206ece1e4f30efae7a9f32e7956d58409ce5e3e7a46da98f52e4d		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/go-225	data	644	699	9e4e171361be7a8b8eab136e6588eaeb896ded28e07576ec14e1e99136530b6c		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/go140	data	644	617	5e3c22c06034b9b4c88e9a1e471b4f852ded8db4783dd220c846f7ab2834bd34		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/go140w	data	644	637	ded12b8dd8d5c9a8eac232fe7bb27ee58c87d5cef8eb6eac426ef4f030ef2914		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/go225	data	644	699	9e4e171361be7a8b8eab136e6588eaeb896ded28e07576ec14e1e99136530b6c		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/graphos	data	644	577	89fcb7b03f133c195a2c844ec6761a155f1c66a4c0d3c1e790f9b221bfd7b91e		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/graphos-30	data	644	595	3071a8f4379604f1b20b7ed3d34c0afc5b49281607222e64202f4b0595d52444		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gs5430	data	644	1183	a60520571515d4a386c78f33532e0d62c43882de13f06d02f10ee699f046cf46		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gs5430-22	data	644	1179	dc11beb0a8840e9c8bc09bccdbafec3be9d470aa64a7333a0b4e4a609d852315		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gs5430-24	data	644	1147	a618242c3eebd7852ec6551c83667d4a5e92ff7464ffee57f248441f933805f5		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gs6300	data	644	1142	0a6069347374646d1f8391184445c8d4f4edc159851acaae755bdc641000d4a7		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gsi	data	644	352	2daa5d3202c7db20161299a3833fd5a84d8ceb73d2ee1f88b96e6ff7303d0c15		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gt100	data	644	456	963fba50570ce5093281a4cf73f2e52392d036aa774c877fbd3e4c75160b8e73		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gt100a	data	644	456	963fba50570ce5093281a4cf73f2e52392d036aa774c877fbd3e4c75160b8e73		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gt40	data	644	108	e26395306e7775bd929c1867f91312c184c9fbffe7cdf86b0a344eae7ea4302d		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/gt42	data	644	108	362f03041fbadc4d69b13ba92c14ce591fdc5f334d4ac78de8835ad95b76051a		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/guru	data	644	1274	f42e9c270feafe7797e16ba9fcd959690b3c85cd18e3b503699e2174ac13aca7		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/guru+rv	data	644	180	0896c48a43618468c73effc245d088849cd6651819167bd75a89f6ad237337f3		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/guru+s	data	644	402	bb192d65446b7fe17ce147b7d9bf4a64964beb36fba9ebe1bf6274f94502b762		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/guru+unk	data	644	1274	f42e9c270feafe7797e16ba9fcd959690b3c85cd18e3b503699e2174ac13aca7		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/guru-24	data	644	1252	382274ae920e75950f134eb88420248ba084ee64ee25964b0637fe9be9750877		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/guru-33	data	644	1274	f42e9c270feafe7797e16ba9fcd959690b3c85cd18e3b503699e2174ac13aca7		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/guru-33-rv	data	644	1278	3d0e83180cd20a2715e54716ace4247473638357be646541cf0d8c8235f21814		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/guru-33-s	data	644	1343	eed6ff0956157dabf00d7df23fe9dacb522dbe21965fa3d6986a90178d4c70da		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/guru-44	data	644	1253	08bd93a0572a48a4d6fdd82afe0f01eff38d7608fd4fd982e29caeaaee6c3350		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/guru-44-s	data	644	1337	49999b4b99228ff2358a6127b7d6e727874f08b6825ddcafca62a6d37fa6cadb		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/guru-76	data	644	1259	c180beec333cb4cad1560dc459214d9dc520bcc3cc892643a45d6bfb48cfd97a		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/guru-76-lp	data	644	1282	724fd2a631825c662a7862a3bf0bc94be26643250c000c38d9f51c2d0e5339e0		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/guru-76-s	data	644	1338	f188a50f7e164b7c776d5cc7a596e4fc6d798dad96886ad107016dbe8b0819a1		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/guru-76-w	data	644	1258	ea1450334722ee1bb01cfb99adcd4bbdd72630551b894bf436ab266ec6fa70b9		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/guru-76-w-s	data	644	1345	be9dccfebdcfa4d09b0e0171987ebf905a78891dbe3267330502a6f2094ac6f0		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/guru-76-wm	data	644	1280	ca3e14e489e6230cf5374046e8a86e77486d6574c2850fa83d910e77a559a7c6		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/guru-lp	data	644	1282	724fd2a631825c662a7862a3bf0bc94be26643250c000c38d9f51c2d0e5339e0		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/guru-nctxt	data	644	1281	29873726c0151da62306905c7e19a185988a2be04dad7b50025344ccd184ed41		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/guru-rv	data	644	1278	3d0e83180cd20a2715e54716ace4247473638357be646541cf0d8c8235f21814		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/67/guru-s	data	644	1343	eed6ff0956157dabf00d7df23fe9dacb522dbe21965fa3d6986a90178d4c70da		pending-final-package	exclusive-owner
ncurses	6.6-2	usr/lib/terminfo/68/h-100	data	644	707	a2a680fca6194a7a733e878f709c9c0391f76a7d615fd5a3af138abacef6faa3		pending-final-package	exclusive-owner
